sentence_id	words	labels
59	disinfected	O
59	clothes	O
59	from	O
59	the	O
59	hot	O
59	air	O
59	chambers	O
59	which	O
59	remained	O
59	at	O
59	120	O
59	130	O
59	%	O
59	for	O
59	two	B-TIME
59	hours	I-TIME
59	and	O
59	then	O
59	bundle	O
59	them	O
59	up	O
59	and	O
59	make	O
59	them	O
59	available	O
59	for	O
59	collection	O
59	.	O
59	The	B-TIME
59	work	I-TIME
59	hours	I-TIME
59	amounted	O
59	to	O
59	seven	B-TIME
59	hours	I-TIME
59	.	O
59	We	O
59	got	O
59	a	O
59	daily	B-DATE
59	bath	O
59	and	O
59	later	O
59	an	O
59	extra	O
59	200	O
59	g	O
59	of	O
59	fat	O
59	as	O
59	an	O
59	extra	O
59	allowance	O
59	.	O
59	In	O
59	the	O
59	quarantine	O
59	which	O
59	was	O
59	under	O
59	the	O
59	leadership	O
59	of	O
59	the	O
59	Viennese	O
59	physician	O
59	Dr	O
59	Pick	B-PERSON
59	the	O
59	baptised	O
59	were	O
59	very	O
59	well	O
59	represented	O
59	and	O
59	lived	O
59	in	O
59	a	O
59	special	O
59	barrack	O
59	.	O
59	On	O
59	January	B-DATE
59	11th	I-DATE
59	1944	I-DATE
59	we	O
59	went	O
59	together	O
59	with	O
59	the	O
59	first	O
59	transport	O
59	to	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	.	O
59	For	O
59	the	O
59	most	O
59	part	O
59	this	O
59	transport	O
59	of	O
59	approximately	O
59	1000	O
59	people	O
59	was	O
59	comprised	O
59	of	O
59	applicants	O
59	for	O
59	the	O
59	Palestine	B-GPE
59	exchange	O
59	holders	O
59	of	O
59	South	O
59	American	O
59	passports	O
59	and	O
59	dual	O
59	citizens	O
59	.	O
59	One	O
59	was	O
59	told	O
59	the	O
59	nicest	O
59	things	O
59	about	O
59	the	O
59	model	O
59	camp	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	and	O
59	the	O
59	remaining	O
59	inmates	O
59	envied	O
59	us	O
59	.	O
59	We	O
59	travelled	O
59	through	O
59	the	B-TIME
59	night	I-TIME
59	in	O
59	a	O
59	third	O
59	class	O
59	carriage	O
59	for	O
59	transports	O
59	to	O
59	the	O
59	East	O
59	there	O
59	were	O
59	only	O
59	ever	O
59	cattle	O
59	cars	O
59	–	O
59	across	O
59	the	O
59	Reich	O
59	border	O
59	for	O
59	the	O
59	first	O
59	time	O
59	in	O
59	11	B-DATE
59	years	I-DATE
59	–	O
59	past	O
59	bomb	O
59	ravaged	O
59	Bremen	B-GPE
59	to	O
59	Bergen	B-GPE
59	where	O
59	we	O
59	arrived	O
59	early	B-TIME
59	in	I-TIME
59	the	I-TIME
59	morning	I-TIME
59	on	O
59	January	B-DATE
59	12th	I-DATE
59	.	O
59	4	O
59	The	O
59	situation	O
59	immediately	O
59	became	O
59	clear	O
59	to	O
59	us	O
59	upon	O
59	arrival	O
59	.	O
59	At	O
59	the	O
59	platform	O
59	stood	O
59	numerous	O
59	SS	B-ORG
59	men	O
59	with	O
59	fixed	O
59	weapons	O
59	and	O
59	dogs	O
59	who	O
59	greeted	O
59	us	O
59	with	O
59	Raus	B-PERSON
59	!	O
59	Raus	O
59	!	O
59	and	O
59	Schnell	O
59	!	O
59	Schnell	B-PERSON
59	!	O
59	The	O
59	camp	O
59	commandant	B-MILITORY
59	Haas	I-MILITORY
59	a	O
59	large	O
59	and	O
59	stocky	O
59	man	O
59	with	O
59	a	O
59	sinister	O
59	look	O
59	observed	O
59	the	O
59	performance	O
59	with	O
59	great	O
59	interest	O
59	.	O
59	Women	O
59	with	O
59	small	O
59	children	O
59	and	O
59	large	O
59	suitcases	O
59	were	O
59	loaded	O
59	into	O
59	trucks	O
59	.	O
59	All	O
59	the	O
59	others	O
59	had	O
59	to	O
59	walk	O
59	with	O
59	all	O
59	their	O
59	hand	O
59	luggage	O
59	.	O
59	The	O
59	1000	O
59	long	O
59	line	O
59	moved	O
59	in	O
59	a	O
59	slow	O
59	march	O
59	across	O
59	the	O
59	country	O
59	road	O
59	.	O
59	After	O
59	1	B-TIME
59	½	I-TIME
59	hours	I-TIME
59	we	O
59	arrived	O
59	at	O
59	a	O
59	black	O
59	and	O
59	white	O
59	barrier	O
59	to	O
59	the	O
59	SS	B-ORG
59	camp	O
59	.	O
59	When	O
59	all	O
59	we	O
59	could	O
59	see	O
59	on	O
59	all	O
59	sides	O
59	was	O
59	barbed	O
59	wire	O
59	weathered	O
59	barracks	O
59	and	O
59	signs	O
59	such	O
59	as	O
59	political	O
59	prisoners	O
59	arms	O
59	depot	O
59	etc	O
59	.	O
59	it	O
59	became	O
59	ever	O
59	clearer	O
59	to	O
59	us	O
59	that	O
59	all	O
59	positive	O
59	reports	O
59	were	O
59	just	O
59	fantasy	O
59	and	O
59	that	O
59	we	O
59	had	O
59	arrived	O
59	in	O
59	a	O
59	German	O
59	Nazi	O
59	camp	O
59	.	O
59	After	O
59	an	O
59	endless	O
59	wait	O
59	we	O
59	did	O
59	not	O
59	receive	O
59	anything	O
59	to	O
59	eat	O
59	for	O
59	the	B-DATE
59	whole	I-DATE
59	day	I-DATE
59	of	O
59	role	O
59	calls	O
59	registration	O
59	and	O
59	turning	O
59	in	O
59	money	O
59	we	O
59	were	O
59	divided	O
59	into	O
59	barracks	O
59	.	O
59	The	O
59	SS	B-ORG
59	men	O
59	screamed	O
59	insulted	O
59	and	O
59	commanded	O
59	.	O
59	Everything	O
59	had	O
59	to	O
59	be	O
59	done	O
59	quickly	O
59	.	O
59	Hurrying	O
59	harrying	O
59	and	O
59	improvisation	O
59	were	O
59	the	O
59	hallmarks	O
59	of	O
59	camp	O
59	life	O
59	in	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	.	O
59	The	O
59	barracks	O
59	–	O
59	in	O
59	a	O
59	dismal	O
59	grey	O
59	green	O
59	–	O
59	were	O
59	comprised	O
59	of	O
59	a	O
59	dining	O
59	hall	O
59	with	O
59	cupboards	O
59	and	O
59	tables	O
59	and	O
59	a	O
59	dormitory	O
59	with	O
59	wooden	O
59	bunk	O
59	beds	O
59	.	O
59	I	O
59	went	O
59	into	O
59	a	O
59	barrack	O
59	with	O
59	a	O
59	connecting	O
59	washroom	O
59	the	O
59	occupants	O
59	in	O
59	other	O
59	barracks	O
59	had	O
59	to	O
59	go	O
59	the	O
59	dirtiest	O
59	of	O
59	routes	O
59	in	O
59	all	O
59	weathers	O
59	to	O
59	this	O
59	single	O
59	washroom	O
59	.	O
59	Male	O
59	and	O
59	female	O
59	camps	O
59	were	O
59	divided	O
59	with	O
59	barbed	O
59	wire	O
59	the	O
59	gate	O
59	closed	O
59	in	O
59	the	O
59	evenings	B-TIME
59	.	O
59	Upon	O
59	our	O
59	arrival	O
59	in	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	we	O
59	found	O
59	a	O
59	group	O
59	of	O
59	roughly	O
59	80	O
59	Greek	O
59	Jews	O
59	who	O
59	had	O
59	left	O
59	Westerbork	B-GPE
59	destined	O
59	for	O
59	Theresienstadt	B-GPE
59	without	O
59	ever	O
59	having	O
59	heard	O
59	anything	O
59	from	O
59	them	O
59	.	O
59	They	O
59	were	O
59	later	O
59	put	O
59	on	O
59	transport	O
59	from	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	to	O
59	Theresienstadt	B-CAMP
59	.	O
59	The	O
59	hospital	O
59	referred	O
59	to	O
59	as	O
59	Revier	O
59	made	O
59	a	O
59	very	O
59	poor	O
59	impression	O
59	.	O
59	When	O
59	we	O
59	were	O
59	there	O
59	with	O
59	our	O
59	child	O
59	to	O
59	remove	O
59	a	O
59	boil	O
59	from	O
59	the	O
59	back	O
59	of	O
59	their	O
59	head	O
59	in	O
59	the	O
59	operating	O
59	room	O
59	there	O
59	was	O
59	literally	O
59	nothing	O
59	apart	O
59	from	O
59	an	O
59	operating	O
59	table	O
59	and	O
59	an	O
59	instrument	O
59	cabinet	O
59	with	O
59	three	O
59	rusted	O
59	pairs	O
59	of	O
59	scissors	O
59	.	O
59	Consequently	O
59	the	O
59	doctor	O
59	had	O
59	to	O
59	use	O
59	my	O
59	own	O
59	pair	O
59	of	O
59	scissors	O
59	with	O
59	a	O
59	sterile	O
59	gauze	O
59	which	O
59	we	O
59	had	O
59	with	O
59	us	O
59	.	O
59	Shortly	O
59	after	O
59	our	O
59	arrival	O
59	I	O
59	was	O
59	taken	O
59	ill	O
59	to	O
59	the	O
59	hospital	O
59	with	O
59	facial	O
59	erysipelas	O
59	.	O
59	The	O
59	new	O
59	second	O
59	barracks	O
59	were	O
59	divided	O
59	with	O
59	a	O
59	row	O
59	of	O
59	cabinets	O
59	into	O
59	male	O
59	and	O
59	female	O
59	sections	O
59	.	O
59	There	O
59	was	O
59	neither	O
59	a	O
59	lavatory	O
59	nor	O
59	a	O
59	washroom	O
59	.	O
59	A	O
59	waste	O
59	bin	O
59	served	O
59	as	O
59	a	O
59	lavatory	O
59	and	O
59	had	O
59	to	O
59	be	O
59	carried	O
59	to	O
59	and	O
59	fro	O
59	by	O
59	the	O
59	nurse	O
59	and	O
59	if	O
59	it	O
59	was	O
59	overflowing	O
59	it	O
59	was	O
59	carried	O
59	by	O
59	two	O
59	helpers	O
59	.	O
59	The	O
59	lighting	O
59	and	O
59	heating	O
59	were	O
59	insufficient	O
59	.	O
59	The	O
59	medical	O
59	administration	O
59	was	O
59	very	O
59	perfunctory	O
59	and	O
59	the	O
59	German	O
59	staff	O
59	surgeon	O
59	mostly	O
59	only	O
59	came	O
59	to	O
59	determine	O
59	who	O
59	to	O
59	discharge	O
59	.	O
59	Later	O
59	the	O
59	conditions	O
59	in	O
59	the	O
59	hospital	O
59	improved	O
59	.	O
59	5	O
59	There	O
59	were	O
59	more	O
59	doctors	O
59	even	O
59	specialists	O
59	appointed	O
59	as	O
59	well	O
59	as	O
59	even	O
59	more	O
59	nurses	O
59	.	O
59	There	O
59	was	O
59	even	O
59	an	O
59	outpatient	O
59	clinic	O
59	and	O
59	a	O
59	dentist	O
59	.	O
59	Towards	O
59	the	O
59	end	O
59	of	O
59	our	O
59	stay	O
59	in	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	with	O
59	the	O
59	reduction	O
59	of	O
59	space	O
59	the	O
59	conditions	O
59	became	O
59	much	O
59	worse	O
59	.	O
59	After	O
59	a	B-DATE
59	few	I-DATE
59	days	I-DATE
59	we	O
59	were	O
59	divided	O
59	up	O
59	for	O
59	work	O
59	.	O
59	As	O
59	a	O
59	mother	O
59	to	O
59	a	O
59	child	O
59	of	O
59	under	B-DATE
59	three	I-DATE
59	years	I-DATE
59	my	O
59	wife	O
59	did	O
59	not	O
59	have	O
59	to	O
59	work	O
59	.	O
59	I	O
59	was	O
59	put	O
59	into	O
59	the	O
59	so	O
59	called	O
59	Schuhkommando	B-ORG
59	whose	O
59	task	O
59	it	O
59	was	O
59	in	O
59	poorly	O
59	heated	O
59	and	O
59	dusty	O
59	stone	O
59	barracks	O
59	to	O
59	remove	O
59	the	O
59	rubber	O
59	part	O
59	from	O
59	the	O
59	leather	O
59	from	O
59	a	O
59	pile	O
59	of	O
59	shoes	O
59	as	O
59	high	O
59	as	O
59	a	O
59	house	O
59	.	O
59	At	O
59	6	B-TIME
59	in	I-TIME
59	the	I-TIME
59	morning	I-TIME
59	one	O
59	had	O
59	to	O
59	report	O
59	for	O
59	roll	O
59	call	O
59	.	O
59	Then	O
59	one	O
59	marched	O
59	in	O
59	a	O
59	long	O
59	line	O
59	in	O
59	rows	O
59	of	O
59	five	O
59	to	O
59	the	O
59	work	O
59	barracks	O
59	.	O
59	One	O
59	was	O
59	forced	O
59	to	O
59	work	O
59	there	O
59	until	O
59	midday	B-TIME
59	.	O
59	In	O
59	every	O
59	barrack	O
59	there	O
59	was	O
59	a	O
59	Jewish	O
59	foreman	O
59	.	O
59	The	O
59	SS	B-ORG
59	Oberscharführer	O
59	who	O
59	was	O
59	supervising	O
59	alternated	O
59	from	O
59	barrack	O
59	to	O
59	barrack	O
59	and	O
59	pushed	O
59	us	O
59	towards	O
59	higher	O
59	work	O
59	output	O
59	with	O
59	threats	O
59	and	O
59	insults	O
59	.	O
59	Later	O
59	more	O
59	and	O
59	more	O
59	were	O
59	beaten	O
59	with	O
59	kicks	O
59	and	O
59	leather	O
59	straps	O
59	.	O
59	Various	O
59	people	O
59	were	O
59	so	O
59	badly	O
59	treated	O
59	that	O
59	they	O
59	had	O
59	to	O
59	be	O
59	taken	O
59	to	O
59	the	O
59	hospital	O
59	.	O
59	Later	O
59	I	O
59	came	O
59	to	O
59	the	B-ORG
59	Bekleidungskommando	I-ORG
59	clothing	O
59	Kommando	B-ORG
59	which	O
59	operated	O
59	in	O
59	the	O
59	magazine	O
59	of	O
59	the	B-ORG
59	Waffen	I-ORG
59	SS	I-ORG
59	.	O
59	The	O
59	engagement	O
59	involved	O
59	loading	O
59	and	O
59	unloading	O
59	hauling	O
59	things	O
59	to	O
59	and	O
59	fro	O
59	piling	O
59	up	O
59	and	O
59	counting	O
59	military	O
59	equipment	O
59	from	O
59	steel	O
59	helmets	O
59	to	O
59	boots	O
59	.	O
59	The	O
59	Kommando	B-ORG
59	had	O
59	a	O
59	Hauptscharführer	O
59	sergeant	O
59	major	O
59	with	O
59	an	O
59	Unterscharführer	O
59	and	O
59	several	O
59	SS	B-ORG
59	men	O
59	of	O
59	Lithuanian	O
59	and	O
59	Romanian	O
59	descent	O
59	reporting	O
59	to	O
59	him	O
59	.	O
59	The	O
59	work	O
59	was	O
59	harder	O
59	than	O
59	in	O
59	the	O
59	Schuhkommando	B-ORG
59	yet	O
59	not	O
59	as	O
59	depressing	O
59	as	O
59	it	O
59	was	O
59	more	O
59	varied	O
59	and	O
59	one	O
59	could	O
59	be	O
59	out	O
59	in	O
59	the	O
59	fresh	O
59	air	O
59	.	O
59	The	O
59	surveillance	O
59	was	O
59	in	O
59	such	O
59	a	O
59	way	O
59	that	O
59	sleights	O
59	of	O
59	hand	O
59	were	O
59	possible	O
59	such	O
59	as	O
59	holding	O
59	Hebrew	B-LANGUAGE
59	courses	O
59	reading	O
59	books	O
59	or	O
59	sleeping	O
59	.	O
59	Lunchtime	O
59	lasted	O
59	45	B-TIME
59	minutes	I-TIME
59	and	O
59	was	O
59	enough	O
59	to	O
59	march	O
59	in	O
59	single	O
59	file	O
59	back	O
59	to	O
59	the	O
59	Appelplatz	O
59	roll	O
59	call	O
59	area	O
59	walk	O
59	quickly	O
59	inside	O
59	the	O
59	barracks	O
59	wait	O
59	in	O
59	line	O
59	to	O
59	receive	O
59	a	O
59	warm	O
59	meal	O
59	mostly	O
59	swede	O
59	soup	O
59	with	O
59	boiled	O
59	potatoes	O
59	to	O
59	start	O
59	with	O
59	later	O
59	on	O
59	without	O
59	quickly	O
59	gulp	O
59	down	O
59	the	O
59	¾	O
59	litres	O
59	of	O
59	soup	O
59	rush	O
59	to	O
59	drop	O
59	by	O
59	my	O
59	wife	O
59	and	O
59	child	O
59	and	O
59	finally	O
59	report	O
59	back	O
59	to	O
59	the	O
59	Appelplatz	O
59	for	O
59	the	O
59	roll	O
59	call	O
59	.	O
59	One	O
59	returned	O
59	home	O
59	in	O
59	the	O
59	evenings	O
59	at	O
59	6.45pm	B-TIME
59	.	O
59	One	O
59	washed	O
59	and	O
59	hurried	O
59	one	O
59	always	O
59	hurried	O
59	in	O
59	Bergen	B-CAMP
59	Belsen	I-CAMP
59	to	O
59	the	O
59	women	O
59	barracks	O
59	in	O
59	order	O
59	to	O
59	share	O
59	the	O
59	meagre	O
59	bread	O
59	ration	O
59	and	O
59	filling	O
59	with	O
59	the	O
59	wife	O
59	for	O
59	the	O
59	evening	O
59	meal	O
59	for	O
59	a	O
59	long	O
59	time	O
59	there	O
59	was	O
59	a	O
59	thin	O
59	soup	O
59	served	O
59	on	O
59	certain	O
59	evenings	O
59	.	O
59	One	O
59	had	O
59	to	O
59	be	O
59	back	O
59	in	O
59	one	O
59	barracks	O
59	by	O
59	8	B-TIME
59	.	O
59	There	O
59	one	O
59	could	O
59	still	O
59	read	O
59	for	O
59	a	O
59	short	O
59	time	O
59	listen	O
59	to	O
59	a	O
59	talk	O
59	discuss	O
59	the	O
59	chances	O
59	of	O
59	liberation	O
59	and	O
59	the	O
59	current	O
59	situation	O
59	in	O
59	the	O
59	war	O
59	based	O
59	on	O
59	the	O
59	most	O
59	recent	O
59	Jüdische	B-ORG
59	Presse	I-ORG
59	Agentur	I-ORG
59	JPA	B-ORG
59	rumours	O
59	or	O
59	argue	O
59	about	O
59	internal	O
59	barrack	O
59	matters	O
59	.	O
59	Then	O
59	one	O
59	would	O
59	fall	O
59	asleep	O
59	exhausted	O
59	.	O
59	Special	O
59	occasions	O
59	within	O
59	the	O
59	camp	O
59	were	O
59	the	O
59	roll	O
59	calls	O
59	for	O
59	the	O
59	non	O
59	workers	O
59	women	O
59	the	O
59	elderly	O
59	children	O
59	which	O
59	often	O
59	lasted	O
59	for	O
59	several	B-TIME
59	hours	I-TIME
59	6	O
59	who	O
59	willingly	O
59	stood	O
59	in	O
59	bad	O
59	weather	O
59	one	O
59	time	O
59	for	O
59	eleven	B-TIME
59	hours	I-TIME
59	without	O
59	food	O
59	when	O
59	the	O
59	SS	B-ORG
59	forgot	O
59	to	O
59	count	O
59	one	O
59	person	O
59	.	O
59	We	O
59	even	O
59	had	O
59	to	O
59	stand	O
59	for	O
59	the	O
59	roll	O
59	call	O
59	for	O
59	hours	B-TIME
59	on	I-TIME
59	end	I-TIME
59	in	O
59	the	O
59	evening	O
59	when	O
59	we	O
59	came	O
59	back	O
59	exhausted	O
59	from	O
59	work	O
59	.	O
59	Punishments	O
59	involved	O
59	the	O
59	deprivation	O
59	of	O
59	food	O
59	being	O
59	made	O
59	to	O
59	stay	O
59	at	O
59	the	O
59	gate	O
59	without	O
59	standing	O
59	or	O
59	food	O
59	for	O
59	hours	B-TIME
59	on	O
59	end	O
59	relocation	O
59	to	O
59	a	O
59	particularly	O
59	arduous	O
59	or	O
59	dirty	O
59	Kommando	B-ORG
59	or	O
59	spending	O
59	several	B-DATE
59	days	I-DATE
59	in	O
59	the	O
59	bunker	O
59	on	O
59	just	O
59	water	O
59	and	O
59	bread	O
59	.	O
59	Beatings	O
59	at	O
59	the	O
59	start	O
59	were	O
59	very	O
59	rare	O
59	but	O
59	later	O
59	on	O
59	became	O
59	very	O
59	commonplace	O
59	carried	O
59	out	O
59	with	O
59	leather	O
59	belts	O
59	or	O
59	rifle	O
59	butts	O
59	.	O
59	From	O
59	March	B-DATE
59	1st	I-DATE
59	the	O
59	Arbeitskommando	B-ORG
59	were	O
59	not	O
59	allowed	O
59	to	O
59	wear	O
59	jackets	O
59	anymore	O
59	.	O
59	During	O
59	the	B-TIME
59	official	I-TIME
59	non	I-TIME
59	work	I-TIME
59	hours	I-TIME
59	on	O
59	Sunday	B-DATE
59	afternoons	O
59	we	O
59	were	O
59	regularly	O
59	fetched	O
59	to	O
59	carry	O
59	out	O
59	work	O
59	of	O
59	all	O
59	kinds	O
59	often	O
59	just	O
59	out	O
59	of	O
59	harassment	O
59	.	O
59	In	O
59	some	O
59	particularly	O
59	difficult	O
59	outdoor	O
59	Kommandos	O
59	only	O
59	the	O
59	elderly	O
59	were	O
59	employed	O
59	.	O
59	In	O
59	all	O
59	weathers	O
59	they	O
59	had	O
59	to	O
59	dig	O
59	up	O
59	tree	O
59	roots	O
59	saw	O
59	wood	O
59	haul	O
59	tree	O
59	trunks	O
59	etc	O
59	.	O
59	all	O
59	with	O
59	inadequate	O
59	equipment	O
59	and	O
59	suffering	O
59	ill	O
59	treatment	O
59	.	O
59	One	O
59	was	O
59	only	O
59	excused	O
59	from	O
59	work	O
59	like	O
59	in	O
59	all	O
59	other	O
59	Kommandos	B-LOC
59	when	O
59	one	O
59	had	O
59	a	O
59	fever	O
59	of	O
59	more	O
59	than	O
59	39	O
59	degrees	O
59	.	O
59	Whoever	O
59	was	O
59	very	O
59	ill	O
59	but	O
59	did	O
59	not	O
59	meet	O
59	the	O
59	minimum	O
59	fever	O
59	requirement	O
59	still	O
59	had	O
59	to	O
59	do	O
59	the	O
59	roll	O
59	call	O
59	and	O
59	go	O
59	to	O
59	work	O
59	.	O
59	The	O
59	barrack	O
59	authorities	O
59	of	O
59	the	O
59	SS	B-ORG
59	enforced	O
59	this	O
59	order	O
59	and	O
59	it	O
59	happened	O
59	often	O
59	enough	O
59	that	O
59	ill	O
59	persons	O
59	were	O
59	taken	O
59	from	O
59	their	O
59	beds	O
59	and	O
59	forced	O
59	to	O
59	work	O
59	.	O
59	The	O
59	number	O
59	of	O
59	deaths	O
59	increased	O
59	constantly	O
59	and	O
59	varied	O
59	from	O
59	25	O
59	to	O
59	40	O
59	each	B-DATE
59	day	I-DATE
59	.	O
59	Causes	O
59	of	O
59	death	O
59	were	O
59	above	O
59	all	O
59	pneumonia	O
59	starvation	O
59	with	O
59	the	O
59	associated	O
59	diarrhoea	O
59	camp	O
59	fever	O
59	even	O
59	typhoid	O
59	fever	O
59	.	O
59	The	O
59	later	O
59	built	O
59	so	O
59	called	O
59	Altersheim	O
59	old	O
59	peoples	O
59	home	O
59	whose	O
59	inmates	O
59	were	O
59	exempted	O
59	from	O
59	work	O
59	and	O
59	roll	O
59	calls	O
59	became	O
59	more	O
59	and	O
59	more	O
59	a	O
59	preparation	O
59	station	O
59	for	O
59	the	O
59	crematorium	O
59	.	O
59	Mystery	O
59	surrounded	O
59	the	O
59	later	O
59	disappearance	O
59	of	O
59	two	O
59	young	O
59	Chalutzim	O
59	who	O
59	lived	O
59	cut	O
59	off	O
59	from	O
59	the	O
59	outside	O
59	world	O
59	in	O
59	a	O
59	small	O
59	wooden	O
59	shelter	O
59	on	O
59	the	O
59	way	O
59	to	O
59	the	O
59	crematorium	O
59	.	O
59	As	O
59	the	O
59	crematorium	O
59	later	O
59	became	O
59	insufficient	O
59	corpses	O
59	were	O
59	collected	O
59	and	O
59	burned	O
59	in	O
59	open	O
59	spaces	O
59	.	O
59	At	O
59	the	B-DATE
59	beginning	I-DATE
59	of	I-DATE
59	June	I-DATE
59	1944	I-DATE
59	we	O
59	were	O
59	called	O
59	up	O
59	along	O
59	with	O
59	other	O
59	Turks	O
59	and	O
59	Argentinians	O
59	and	O
59	taken	O
59	to	O
59	the	O
59	so	O
59	called	O
59	Schneebaum	O
59	Lager	O
59	the	O
59	camp	O
59	for	O
59	Jews	O
59	of	O
59	neutral	O
59	nationality	O
59	.	O
59	A	B-DATE
59	few	I-DATE
59	days	I-DATE
59	after	O
59	our	O
59	arrivals	O
59	due	O
59	to	O
59	the	O
59	change	O
59	of	O
59	the	O
59	camp	O
59	elder	O
59	the	O
59	name	O
59	was	O
59	changed	O
59	to	O
59	Aufenthaltslager	B-CAMP
59	detention	O
59	camp	O
59	Benadon	O
59	.	O
59	After	O
59	we	O
59	had	O
59	been	O
59	put	O
59	together	O
59	in	O
59	the	O
59	Albala	B-CAMP
59	camp	O
59	initially	O
59	with	O
59	Dutch	O
59	and	O
59	stateless	O
59	formally	O
59	German	O
59	Jews	O
59	then	O
59	later	O
59	with	O
59	Frenchmen	O
59	Albanians	O
59	Tripolitanian	O
59	Englishmen	O
59	Italians	O
59	South	O
59	Americans	O
59	and	O
59	all	O
59	other	O
59	possible	O
59	nationalities	O
59	together	O
59	around	O
59	4000	O
59	people	O
59	in	O
59	the	O
59	neutral	O
59	camp	O
59	there	O
59	were	O
59	around	O
59	250	O
59	persons	O
59	two	O
59	thirds	O
59	of	O
59	whom	O
59	Spanish	O
59	and	O
59	the	O
59	rest	O
59	of	O
59	Turkish	O
59	Argentinian	O
59	Portuguese	O
59	and	O
59	Swiss	O
59	nationality	O
59	.	O
59	The	O
59	marked	O
59	improvement	O
59	was	O
59	that	O
59	apart	O
59	from	O
59	internal	O
59	camp	O
59	duties	O
59	there	O
59	was	O
59	no	O
59	forced	O
59	labour	O
59	.	O
59	Even	O
59	the	O
59	food	O
59	was	O
59	by	O
59	all	O
59	means	O
59	in	O
59	the	O
59	beginning	O
59	better	O
59	the	O
59	hot	O
59	food	O
59	was	O
59	more	O
59	generous	O
59	and	O
59	substantial	O
59	with	O
59	a	O
59	larger	O
59	bread	O
59	topping	O
59	.	O
59	7	O
59	There	O
59	was	O
59	sufficient	O
59	time	O
59	for	O
59	lectures	O
59	and	O
59	studies	O
59	.	O
59	Minyan	B-ORG
59	was	O
59	regularly	O
59	held	O
59	.	O
59	Even	O
59	a	O
59	Sefer	O
59	Torah	O
59	and	O
59	a	O
59	shofar	O
59	were	O
59	available	O
59	.	O
59	Talks	O
59	in	O
59	Spanish	B-LANGUAGE
59	and	O
59	French	B-LANGUAGE
59	were	O
59	held	O
59	and	O
59	I	O
59	spoke	O
59	about	O
59	the	O
59	Jews	O
59	in	O
59	Holland	B-GPE
59	and	O
59	the	O
59	role	O
59	of	O
59	Jewish	O
59	Palestine	B-GPE
59	in	O
59	the	B-LOC
59	Middle	I-LOC
59	East	I-LOC
59	.	O
59	In	O
59	spite	O
59	of	O
59	all	O
59	of	O
59	this	O
59	the	O
59	state	O
59	of	O
59	health	O
59	in	O
59	the	O
59	neutral	O
59	camp	O
59	constantly	O
59	decreased	O
59	if	O
59	at	O
59	least	O
59	not	O
59	as	O
59	quickly	O
59	or	O
59	to	O
59	the	O
59	same	O
59	extent	O
59	in	O
59	the	O
59	Albala	B-CAMP
59	camp	O
59	.	O
59	The	O
59	diet	O
59	here	O
59	was	O
59	permanently	O
59	and	O
59	wholly	O
59	insufficient	O
59	and	O
59	all	O
59	the	O
59	appearances	O
59	of	O
59	malnourishment	O
59	were	O
59	on	O
59	show	O
59	here	O
59	.	O
59	There	O
59	was	O
59	no	O
59	doctor	O
59	in	O
59	the	O
59	camp	O
59	.	O
59	Very	O
59	seldom	O
59	came	O
59	the	O
59	staff	O
59	surgeon	O
59	or	O
59	one	O
59	of	O
59	the	O
59	Jewish	O
59	doctors	O
59	from	O
59	the	O
59	general	O
59	camp	O
59	.	O
59	The	O
59	administration	O
59	of	O
59	medicine	O
59	was	O
59	insufficient	O
59	.	O
59	For	O
59	the	O
59	first	O
59	time	O
59	in	O
59	August	B-DATE
59	and	O
59	then	O
59	again	O
59	for	O
59	several	B-DATE
59	weeks	I-DATE
59	in	O
59	September	B-DATE
59	and	I-DATE
59	October	I-DATE
59	1944	I-DATE
59	my	O
59	wife	O
59	was	O
59	taken	O
59	to	O
59	the	O
59	hospital	O
59	in	O
59	the	O
59	general	O
59	camp	O
59	with	O
59	a	O
59	severe	O
59	and	O
59	lengthy	O
59	case	O
59	of	O
59	typhus	O
59	which	O
59	owing	O
59	to	O
59	the	O
59	poor	O
59	operating	O
59	methods	O
59	took	O
59	long	O
59	to	O
59	diagnose	O
59	.	O
59	It	O
59	was	O
59	in	O
59	this	O
59	time	O
59	that	O
59	she	O
59	had	O
59	the	O
59	opportunity	O
59	to	O
59	convince	O
59	herself	O
59	of	O
59	the	O
59	rapid	O
59	deterioration	O
59	of	O
59	conditions	O
59	there	O
59	.	O
59	Due	O
59	to	O
59	the	O
59	constant	O
59	lack	O
59	of	O
59	space	O
59	three	O
59	storey	O
59	beds	O
59	were	O
59	put	O
59	tightly	O
59	next	O
59	to	O
59	one	O
59	another	O
59	where	O
59	the	O
59	bunk	O
59	beds	O
59	were	O
59	and	O
59	several	O
59	people	O
59	had	O
59	to	O
59	sleep	O
59	in	O
59	one	O
59	bed	O
59	.	O
59	It	O
59	often	O
59	happened	O
59	that	O
59	one	O
59	would	O
59	wake	O
59	up	O
59	in	O
59	the	B-TIME
59	morning	I-TIME
59	next	O
59	to	O
59	a	O
59	dead	O
59	person	O
59	.	O
59	The	O
59	lavatories	O
59	and	O
